arrival_date,year,month,state,district,market,commodity,crop,season,demand,min_price,max_price,modal_price,price_unit,source,source_url
2025-10-01,2025,10,Madhya Pradesh,Indore,Indore,Paddy(Dhan)(Common),rice,Kharif,high,2591,3241,2916,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2025-11-01,2025,11,Madhya Pradesh,Indore,Indore,Paddy(Dhan)(Common),rice,Kharif,high,2964,3506,3235,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2025-12-01,2025,12,Madhya Pradesh,Indore,Indore,Paddy(Dhan)(Common),rice,Kharif,high,2933,3999,3466,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2026-01-01,2026,1,Madhya Pradesh,Indore,Indore,Paddy(Dhan)(Common),rice,Kharif,high,2981,3887,3434,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2026-02-01,2026,2,Madhya Pradesh,Indore,Indore,Paddy(Dhan)(Common),rice,Kharif,high,3034,3670,3352,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2026-03-01,2026,3,Madhya Pradesh,Indore,Indore,Paddy(Dhan)(Common),rice,Kharif,high,3065,3803,3434,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2026-04-01,2026,4,Madhya Pradesh,Indore,Indore,Paddy(Dhan)(Common),rice,Kharif,high,2676,3500,3088,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2026-05-01,2026,5,Madhya Pradesh,Indore,Indore,Paddy(Dhan)(Common),rice,Kharif,high,2887,3933,3410,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-01-01,2016,1,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,1965,2517,2241,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-02-01,2016,2,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,1942,2244,2093,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-03-01,2016,3,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,1904,2584,2244,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-04-01,2016,4,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2285,2795,2540,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-05-01,2016,5,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,1956,2610,2283,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-06-01,2016,6,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,1847,2619,2233,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-07-01,2016,7,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2077,2413,2245,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-08-01,2016,8,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,1983,2599,2291,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-09-01,2016,9,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,1986,2546,2266,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-10-01,2016,10,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2000,2306,2153,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-11-01,2016,11,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2093,2549,2321,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-12-01,2016,12,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2156,2894,2525,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-01-01,2017,1,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,1963,2575,2269,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-02-01,2017,2,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2158,2560,2359,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-03-01,2017,3,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,1919,2639,2279,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-04-01,2017,4,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2154,2934,2544,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-05-01,2017,5,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2314,3288,2801,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-06-01,2017,6,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2070,2676,2373,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-07-01,2017,7,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,1957,2663,2310,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-08-01,2017,8,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,1979,2755,2367,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-09-01,2017,9,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,1949,2699,2324,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-10-01,2017,10,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2036,2896,2466,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-11-01,2017,11,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,1941,2559,2250,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-12-01,2017,12,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2355,2857,2606,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-01-01,2018,1,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2386,3194,2790,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-02-01,2018,2,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2195,2987,2591,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-03-01,2018,3,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2422,2790,2606,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-04-01,2018,4,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2316,3092,2704,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-05-01,2018,5,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2368,3092,2730,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-06-01,2018,6,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2246,3224,2735,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-07-01,2018,7,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,1948,2618,2283,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-08-01,2018,8,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2205,2663,2434,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-09-01,2018,9,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2035,2681,2358,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-10-01,2018,10,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2063,2545,2304,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-11-01,2018,11,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2076,2628,2352,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-12-01,2018,12,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2351,2987,2669,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-01-01,2019,1,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2112,2830,2471,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-02-01,2019,2,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2336,3132,2734,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-03-01,2019,3,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2358,2858,2608,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-04-01,2019,4,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2172,2714,2443,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-05-01,2019,5,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2453,3239,2846,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-06-01,2019,6,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2293,3089,2691,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-07-01,2019,7,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2358,3292,2825,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-08-01,2019,8,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2457,3027,2742,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-09-01,2019,9,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2260,2958,2609,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-10-01,2019,10,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2393,3129,2761,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-11-01,2019,11,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2177,2855,2516,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-12-01,2019,12,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2346,3240,2793,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-01-01,2020,1,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2543,3547,3045,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-02-01,2020,2,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2487,3067,2777,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-03-01,2020,3,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2732,3428,3080,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-04-01,2020,4,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2570,3078,2824,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-05-01,2020,5,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2408,2814,2611,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-06-01,2020,6,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2687,3443,3065,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-07-01,2020,7,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2320,3226,2773,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-08-01,2020,8,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2093,2931,2512,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-09-01,2020,9,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2236,3088,2662,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-10-01,2020,10,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2277,2655,2466,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-11-01,2020,11,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2125,2969,2547,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-12-01,2020,12,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2716,3502,3109,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2021-01-01,2021,1,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2643,3295,2969,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2021-02-01,2021,2,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2493,3429,2961,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2021-03-01,2021,3,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2419,3265,2842,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2021-04-01,2021,4,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2310,3066,2688,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2021-05-01,2021,5,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2429,3387,2908,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2021-06-01,2021,6,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2496,3358,2927,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2021-07-01,2021,7,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2522,3194,2858,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2021-08-01,2021,8,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2428,3446,2937,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2021-09-01,2021,9,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2518,2910,2714,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2021-10-01,2021,10,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2458,3008,2733,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2021-11-01,2021,11,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2501,3147,2824,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2021-12-01,2021,12,Maharashtra,Pune,Pune,Wheat,wheat,Rabi,high,2684,3732,3208,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
